"icon-verkehrsstoerung src","linkintern","linkintern href","tablescraper-selected-row","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Düsseldorfer Straße (Flittard)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/duesseldorfer-strasse-flittard-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","30. August 2021","4. September 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Düsseldorfer Straße (Flittard)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/duesseldorfer-strasse-flittard-3","von 


 bis","15. Dezember 2021","24. Dezember 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ebertplatz (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ebertplatz-neustadtnord","von 


 bis","12. Mai 2021","26. Mai 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ebertplatz (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ebertplatz-neustadtnord-1","von 


 bis","11. Oktober 2021","20. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ebertplatz (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ebertplatz-neustadtnord-2","von 


 bis ,  von 09:00 bis 15:00 Uhr","27. September 2021","29. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-ehrenfeld-9","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. März 2021","17. März 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-ehrenfeld-11","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","2. Juli 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-ehrenfeld-12","von 


 bis ,  von 09:00 bis 15:00 Uhr","9. August 2021","25. August 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-ehrenfeld-10","von 


 bis ,  von 09:00 bis 15:00 Uhr","13. September 2021","24. September 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-ehrenfeld-13","von 


 bis ,  von 9:00 bis 15:00 Uhr","10. November 2021","12. November 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Neu-/Ehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-neu-ehrenfeld","von 


 bis ,  von 19:00 bis 05:00 Uhr","23. August 2021","25. August 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Ehrenfeldgürtel (Neuehrenfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/ehrenfeldguertel-neuehrenfeld-3","von 


 bis ,  von 09:00 bis 15:00 Uhr","28. Juni 2021","2. Juli 2021","Ehrenfeld"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Eiler Straße (Rath/Heumar)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/eiler-strasse-rathheumar-6","am 


,  von 08:00 bis 15:00 Uhr","18. September 2021","","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Emdener Straße (Merkenich)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/emdener-strasse-merkenich-6","von 


 bis ,  von 09:00 bis 15:00 Uhr","9. März 2021","23. März 2021","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Emdener Straße (Merkenich)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/emdener-strasse-merkenich-8","von 


 bis","13. Oktober 2021","26. November 2021","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Emdener Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/emdener-strasse-niehl-1","von 


 bis","26. April 2021","14. Mai 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Emdener Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/emdener-strasse-niehl-2","von 


 bis","25. Oktober 2021","3. Dezember 2021","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Emdener Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/emdener-strasse-niehl-3","von 


 bis ,  von 09:00 bis 15:00 Uhr","18. Oktober 2021","29. Oktober 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Emdener Straße(Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/emdener-strasseniehl","von 


 bis ,  von 09:00 bis 15:00 Uhr","18. Oktober 2021","29. Oktober 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Erftstraße (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/erftstrasse-neustadtnord-4","von 


 bis ,  von 7:00 bis 17:00 Uhr","25. Februar 2021","26. März 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Erftstraße (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/erftstrasse-neustadtnord-7","am 


,  von 09:00 bis 15:00 Uhr","30. August 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Escher Straße (Pesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/escher-strasse-pesch","am 


,  von 09:00 bis 13:00 Uhr","30. Juni 2021","","Chorweiler"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Eupener Straße (Braunsfeld)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/eupener-strasse-braunsfeld","von 


 bis","19. November 2020","18. Mai 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/1.gif","Fahrraddemonstration","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/fahrraddemonstration","am 


,  von 10:00 bis 14:00 Uhr","9. Juli 2021","","stadtweit"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Buchheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-buchheim-10","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Oktober 2021","15. Oktober 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Buchheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-buchheim-7","von 


 bis ,  von 09:00 bis 15:00 Uhr","14. Dezember 2020","22. Januar 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Eil)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-eil-4","von 


 bis ,  von 09:00 bis 15:00 Uhr","10. Mai 2021","30. Juni 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Eil)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-eil-5","von 


 bis","30. Juni 2021","22. Juli 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Gremberghoven)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-gremberghoven","von 


 bis","18. März 2021","30. Oktober 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-hoehenberg-7","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. Februar 2021","18. Februar 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-hoehenberg-8","von 


 bis","29. Juni 2021","31. August 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Lind)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-lind-1","von 


 bis","26. Februar 2020","21. Januar 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Ostheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-ostheim-2","von 


 bis","18. Februar 2021","4. März 2022","überbezirklich"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Urbach)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-urbach-5","von 


 bis ,  von 09:00 bis 15:00 Uhr","12. April 2021","30. April 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße (Wahn)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasse-wahn-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. März 2021","26. März 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Frankfurter Straße/Olpener Straße (Höhenberg)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/frankfurter-strasseolpener-strasse-hoehenberg","von 


 bis ,  von 22:00 bis 05:00 Uhr","20. September 2021","1. Oktober 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Friedrich-Karl-Straße (Mauenheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/friedrich-karl-strasse-mauenheim","von 


 bis","14. Juni 2021","15. Juni 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Friedrich-Karl-Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/friedrich-karl-strasse-niehl-6","von 


 bis ,  von 09:00 bis 15:00 Uhr","23. Juni 2021","11. Juli 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Friedrich-Karl-Straße/Neusser Straße (Weidenpesch)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/friedrich-karl-strasseneusser-strasse-weidenpesch","von 


 bis ,  von 22:00 bis 05:00 Uhr","22. November 2021","3. Dezember 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Friesenplatz (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/friesenplatz-neustadtnord-1","von 


 bis","31. August 2020","30. Juni 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Friesenplatz (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/friesenplatz-neustadtnord-2","am 


,  von 11:00 bis 16:00 Uhr","9. November 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Geestemünder Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/geestemuender-strasse-niehl-1","von 


 bis ,  von 22:00 bis 5:00 Uhr","18. November 2020","27. Februar 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Geestemünder Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/geestemuender-strasse-niehl-2","von 


 bis","15. Februar 2021","31. Mai 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Geestemünder Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/geestemuender-strasse-niehl-3","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. März 2021","19. März 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Geestemünder Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/geestemuender-strasse-niehl-8","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. November 2021","12. November 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Geestemünder Straße (Niehl)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/geestemuender-strasse-niehl-9","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. November 2021","12. November 2021","Nippes"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Genovevastraße (Mülheim)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/genovevastrasse-muelheim-1","von 


 bis","22. März 2021","30. April 2021","Mülheim"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gereonstraße (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gereonstrasse-altstadtnord-5","von 


 bis","18. Januar 2021","29. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gleueler Straße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gleueler-strasse-lindenthal-11","von 


 bis","25. November 2020","13. Januar 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gleueler Straße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gleueler-strasse-lindenthal-12","von 


 bis","15. März 2021","16. April 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gleueler Straße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gleueler-strasse-lindenthal-13","von 


 bis","19. April 2021","30. April 2021","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gleueler Straße (Lindenthal)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gleueler-strasse-lindenthal-14","von 


 bis","25. Mai 2021","1. September 2022","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Godorfer Hauptstraße (Godorf)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/godorfer-hauptstrasse-godorf-2","von 


 bis","29. März 2021","16. April 2021","Rodenkirchen"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gotenring (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gotenring-deutz-1","von 


 bis ,  von 09:00 bis 15:00 Uhr","21. September 2021","17. Dezember 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gotenring/Deutz-Kalker Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gotenringdeutz-kalker-strasse-deutz","von 


 bis","26. Juli 2021","15. November 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gotenring/Justinianstraße/Deutz-Kalker Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gotenringjustinianstrassedeutz-kalker-strasse-deutz","von 


 bis ,  von 09:00 bis 15:00 und  von 22:00 bis 05:00 Uhr","18. September 2021","4. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Gregor-Mendel-Ring (Müngersdorf)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gregor-mendel-ring-muengersdorf","am 


,  von 09:00 bis 14:00 Uhr","31. Juli 2021","","Lindenthal"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Grengeler Mauspfad (Eil)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/grengeler-mauspfad-eil","von 


 bis","23. August 2021","18. November 2021","Porz"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gulliver-Tunnel (Altstadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gulliver-tunnel-altstadtnord","von 


 bis ,  von 22:00 bis 05:00 Uhr","10. Oktober 2021","13. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gummersbacher Straße","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gummersbacher-strasse","von 


 bis ,  von 09:00 bis 15:00 Uhr","21. Juni 2021","9. Juli 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gummersbacher Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gummersbacher-strasse-deutz-1","von 


 bis","11. Januar 2021","12. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gummersbacher Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gummersbacher-strasse-deutz-2","von 


 bis","25. Januar 2021","7. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gummersbacher Straße (Deutz)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gummersbacher-strasse-deutz-3","am 


,  von 6:00 bis 19:00 Uhr","10. Februar 2021","","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Gummersbacher Straße (Kalk)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/gummersbacher-strasse-kalk-1","von 


 bis ,  von 9:00 bis 15:00 und  von 21:00 bis 6:00 Uhr","14. Juni 2021","25. Juni 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Habsburgerring (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/habsburgerring-4","von 


 bis ,  von 22:00 bis 05:00 Uhr","13. Februar 2021","15. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hahnenstraße (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hahnenstrasse-altstadtsued-1","von 


 bis ,  von 09:00 bis 15:00 und  von 22:00 bis 05:00 Uhr","22. Februar 2021","24. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hahnenstraße (Altstadt/Süd)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hahnenstrasse-altstadtsued-2","von 


 bis ,  von 20:00 bis 05:00 Uhr","11. April 2021","23. April 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/2.gif","Hans-Schulten-Straße (Brück)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hans-schulten-strasse-brueck-1","von 


 bis","16. April 2021","19. April 2021","Kalk"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hansaring (Innenstadt)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hansaring-innenstadt","von 


 bis","19. Oktober 2021","26. Oktober 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hansaring (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hansaring-neustadtnord-10","von 


 bis ,  von 09:00 bis 15:00 Uhr","21. Juni 2021","10. September 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hansaring (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hansaring-neustadtnord-6","von 


 bis ,  von 09:00 bis 15:00 Uhr","11. Januar 2021","21. Januar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hansaring (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hansaring-neustadtnord-7","von 


 bis ,  von 09:00 bis 15:00 Uhr","25. Januar 2021","10. Februar 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hansaring (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hansaring-neustadtnord-8","von 


 bis ,  von 09:00 bis 15:00 Uhr","8. März 2021","30. März 2021","Innenstadt"
"https://www.stadt-koeln.de/images/layout/icons/verkehrskalender/3.gif","Hansaring (Neustadt/Nord)","https://www.stadt-koeln.de/leben-in-koeln/verkehr/verkehrskalender/hansaring-neustadtnord-9","von 


 bis ,  von 09:00 bis 15:00 Uhr","15. März 2021","19. März 2021","Innenstadt"
